EID Prefix,Reply Type,Received From,RLOC Addresses,RLOC Priorities,RLOC Weights,RLOC States,New Deployed Changed,Configuration Changed ,Statistical Changed,Recieved From Changed,Received From not RLOCs ,Received From RLOCs ,Received From Map Resolver ,Number of Timestamp,Total Number of Timestamp
153.16.50.48:28,LISP Reply,195.8.198.77,"['195.8.198.77', '195.8.198.78', '2001:1620:2027:1c6::2:77', '2a01:2a8:a000:1c6::2:78']","['1', '1', '1', '1']","['50', '50', '50', '50']","['Up', 'Up', 'Up', 'Up']",0,0,0,12,0,25,0,25,299
153.16.50.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,16,16,299
153.16.50.80:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,13,13,299
153.16.50.96:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,13,13,299
153.16.51.0:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,12,12,299
153.16.51.112:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,9,9,299
153.16.51.128:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,7,7,299
153.16.51.144:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,6,6,299
153.16.51.160:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.51.16:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,10,10,299
153.16.51.176:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.51.192:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,8,8,299
153.16.51.208:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,7,7,299
153.16.51.224:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.51.240:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.51.32:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,8,8,299
153.16.51.48:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,8,8,299
153.16.51.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,11,11,299
153.16.51.80:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,7,7,299
153.16.51.96:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,10,10,299
153.16.52.0:25,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.52.128:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.52.144:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,6,6,299
153.16.52.160:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.52.176:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.52.192:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.52.208:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.52.224:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.52.240:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.53.0:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.53.112:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.53.128:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.53.144:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.53.160:28,LISP Reply,89.102.24.199,['89.102.24.199'],['1'],['1'],['Up'],0,0,0,0,0,5,0,5,299
153.16.53.16:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.53.176:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.53.192:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.53.208:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.53.224:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,5,5,299
153.16.53.240:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.53.32:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.53.48:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.53.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.53.80:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.53.96:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.54.0:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.54.112:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.54.128:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.54.144:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.54.160:28,LISP Reply,2.237.26.161,"['', '2.237.26.161']","['', '1']","['', '1']","['', 'Up']",1,0,0,1,0,1,2,3,299
153.16.54.16:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.54.176:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.54.192:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.54.208:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.54.240:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.54.32:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,4,4,299
153.16.54.48:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.54.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.54.80:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.54.96:28,Negative Reply,193.162.145.50,[''],[''],[''],[''],0,0,0,0,0,0,0,5,299
153.16.55.0:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.55.112:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.55.128:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.55.144:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.55.160:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.55.16:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.55.192:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.55.224:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.55.32:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.55.48:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,2,2,299
153.16.55.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.55.96:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,3,3,299
153.16.56.0:28,LISP Reply,178.32.15.16,"['178.32.15.16', '2001:41d0:2:9fd5::101:1']","['100', '100']","['10', '10']","['Up', 'Up']",0,0,0,0,0,1,0,1,299
153.16.56.16:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.56.48:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.56.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,1,1,299
153.16.7.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,187,187,299
153.16.70.0:28,LISP Reply,125.30.44.107,"['221.189.114.163', '2001:380:6fc::1']","['1', '1']","['50', '50']","['Up', 'Up']",0,0,0,0,198,0,0,198,299
153.16.70.112:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,112,112,299
153.16.70.128:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,187,187,299
153.16.70.144:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,135,135,299
153.16.70.160:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,121,121,299
153.16.70.16:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,145,145,299
153.16.70.176:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,128,128,299
153.16.70.192:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,168,168,299
153.16.70.208:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,119,119,299
153.16.70.224:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,156,156,299
153.16.70.240:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,117,117,299
153.16.70.32:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,137,137,299
153.16.70.48:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,128,128,299
153.16.70.64:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,193,193,299
153.16.70.96:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,132,132,299
153.16.71.0:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,102,102,299
153.16.71.112:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,102,102,299
153.16.71.128:25,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,99,99,299
153.16.71.16:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,143,143,299
153.16.71.32:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,94,94,299
153.16.71.48:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,95,95,299
153.16.71.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,89,89,299
153.16.71.80:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,86,86,299
153.16.71.96:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,75,75,299
153.16.72.0:23,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,65,65,299
153.16.72.0:25,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,33,33,299
153.16.72.128:26,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,30,30,299
153.16.72.192:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,29,29,299
153.16.72.224:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,29,29,299
153.16.74.0:24,LISP Reply,113.28.84.221,['113.28.84.221'],['1'],['100'],['Up'],0,0,0,0,0,85,0,85,299
153.16.75.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,97,97,299
153.16.76.0:22,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,84,84,299
153.16.8.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,133,133,299
153.16.80.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,235,235,299
153.16.9.0:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,8,8,299
153.16.9.112:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,30,30,299
153.16.9.128:25,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,106,106,299
153.16.9.16:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,23,23,299
153.16.9.32:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,40,40,299
153.16.9.48:28,LISP Reply,44.16.51.188,"['44.16.5.23', '44.16.51.247', '2605:e000:2f8c:d140:206:f6ff:fe1e:ca14', '2a06:e881:140f::87']","['2', '1', '2', '1']","['100', '100', '100', '100']","['Up', 'Up', 'Up', 'Up']",2,2,1,3,54,0,14,68,299
153.16.9.64:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,37,37,299
153.16.9.80:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,36,36,299
153.16.9.96:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,45,45,299
153.16.96.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,232,232,299
153.17.0.0:16,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,235,235,299
153.18.0.0:15,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,218,218,299
153.20.0.0:14,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,227,227,299
153.24.0.0:13,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,227,227,299
153.32.0.0:11,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,223,223,299
153.64.0.0:10,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,225,225,299
154.0.0.0:7,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,226,226,299
156.0.0.0:6,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,222,222,299
160.0.0.0:3,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,229,229,299
192.0.0.0:7,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,241,241,299
194.0.0.0:9,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,244,244,299
194.128.0.0:10,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,250,250,299
194.192.0.0:11,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,252,252,299
194.224.0.0:15,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,249,249,299
194.226.0.0:17,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,246,246,299
194.226.160.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,246,246,299
194.226.192.0:18,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,247,247,299
194.227.0.0:16,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,237,237,299
194.228.0.0:14,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,240,240,299
194.232.0.0:13,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,244,244,299
194.240.0.0:12,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,252,252,299
195.0.0.0:8,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,247,247,299
196.0.0.0:7,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,250,250,299
198.0.0.0:8,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,244,244,299
199.0.0.0:10,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,238,238,299
199.112.0.0:14,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,230,230,299
199.116.0.0:15,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,233,233,299
199.118.0.0:16,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,227,227,299
199.119.0.0:18,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,228,228,299
199.119.128.0:17,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,225,225,299
199.119.80.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,228,228,299
199.119.96.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,230,230,299
199.120.0.0:13,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,237,237,299
199.128.0.0:10,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,230,230,299
199.192.0.0:12,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,234,234,299
199.208.0.0:14,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,225,225,299
199.212.0.0:18,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,225,225,299
199.212.120.0:22,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,224,224,299
199.212.126.0:23,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,213,213,299
199.212.128.0:17,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,217,217,299
199.212.64.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,217,217,299
199.212.96.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,224,224,299
199.213.0.0:16,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,222,222,299
199.214.0.0:15,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,229,229,299
199.216.0.0:13,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,228,228,299
199.224.0.0:11,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,216,216,299
199.64.0.0:11,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,237,237,299
199.96.0.0:12,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,231,231,299
200.0.0.0:6,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,218,218,299
204.0.0.0:8,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,224,224,299
205.0.0.0:9,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,226,226,299
205.128.0.0:10,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,217,217,299
205.192.0.0:13,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,211,211,299
205.200.0.0:15,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,221,221,299
205.202.0.0:16,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,217,217,299
205.203.0.0:17,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,209,209,299
205.203.128.0:18,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,213,213,299
205.203.192.0:21,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,216,216,299
205.203.201.0:24,LISP Reply,68.174.28.237,['68.174.28.237'],['1'],['1'],['Up'],0,0,0,0,0,194,0,194,299
205.203.202.0:24,LISP Reply,68.174.28.237,['68.174.28.237'],['1'],['1'],['Up'],0,0,0,0,0,184,0,184,299
205.203.203.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,215,215,299
205.203.204.0:22,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,221,221,299
205.203.208.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,220,220,299
205.203.224.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,220,220,299
205.204.0.0:14,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,222,222,299
205.208.0.0:12,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,221,221,299
205.224.0.0:11,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,218,218,299
206.0.0.0:7,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,221,221,299
208.0.0.0:5,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,222,222,299
216.0.0.0:8,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,220,220,299
217.0.0.0:12,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,212,212,299
217.128.0.0:9,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,35,35,299
217.16.0.0:13,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,219,219,299
217.24.0.0:14,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,215,215,299
217.28.0.0:15,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,206,206,299
217.30.0.0:18,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,208,208,299
217.30.128.0:17,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.30.64.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,189,189,299
217.30.80.0:21,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,183,183,299
217.30.88.0:22,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,188,188,299
217.30.92.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,181,181,299
217.30.95.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,6,6,299
217.30.96.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.31.0.0:16,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,24,24,299
217.32.0.0:11,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,35,35,299
217.64.0.0:10,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,34,34,299
218.0.0.0:7,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,89,89,299
220.0.0.0:6,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,43,43,299
224.0.0.0:3,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,103,103,299
32.0.0.0:6,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,223,223,299
36.0.0.0:8,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,215,215,299
37.0.0.0:10,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,225,225,299
37.128.0.0:9,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,220,220,299
37.64.0.0:13,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,227,227,299
37.72.0.0:14,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,221,221,299
37.76.0.0:16,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,219,219,299
37.77.0.0:19,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,220,220,299
37.77.128.0:17,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,226,226,299
37.77.32.0:20,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,219,219,299
37.77.48.0:21,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,223,223,299
37.77.56.0:24,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,111,111,299
37.77.56.0:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,126,126,299
37.77.56.128:25,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,118,118,299
37.77.56.32:31,Negative Reply,202.51.247.10,[],[],[],[],1,0,0,1,0,104,4,108,299
37.77.56.34:31,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,117,117,299
37.77.56.36:30,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,121,121,299
37.77.56.40:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,118,118,299
37.77.56.48:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,108,108,299
37.77.56.64:26,Negative Reply,202.51.247.10,[],[],[],[],1,0,0,1,0,103,4,107,299
37.77.57.0:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,134,134,299
37.77.57.0:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,116,116,299
37.77.57.128:25,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,110,110,299
37.77.57.128:26,LISP Reply,176.74.253.154,['176.74.253.154'],['100'],['100'],['Up'],0,0,0,0,0,96,0,96,299
37.77.57.16:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,116,116,299
37.77.57.192:30,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,113,113,299
37.77.57.196:30,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,115,115,299
37.77.57.200:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,117,117,299
37.77.57.208:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,118,118,299
37.77.57.216:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,110,110,299
37.77.57.224:27,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,100,100,299
37.77.57.24:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,97,97,299
37.77.57.32:29,Negative Reply,202.51.247.10,[],[],[],[],3,0,0,3,0,123,99,222,299
37.77.57.40:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,226,226,299
37.77.57.48:28,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,122,122,299
37.77.57.48:29,Negative Reply,202.51.247.10,[''],[''],[''],[''],0,0,0,0,0,0,109,109,299
